e63_naca4412_morph_rR_0.55
1.000000 0.001186
0.999605 0.001301
0.998419 0.001646
0.996446 0.002220
0.993688 0.003024
0.990149 0.004052
0.985835 0.005296
0.980752 0.006750
0.974910 0.008390
0.968317 0.010208
0.960983 0.012189
0.952920 0.014318
0.944141 0.016591
0.934660 0.019008
0.924492 0.021550
0.913652 0.024196
0.902158 0.026920
0.890029 0.029711
0.877282 0.032594
0.863939 0.035556
0.850021 0.038578
0.835549 0.041641
0.820547 0.044722
0.805038 0.047796
0.789046 0.050852
0.772597 0.053904
0.755718 0.056941
0.738434 0.059941
0.720773 0.062888
0.702763 0.065763
0.684432 0.068576
0.665810 0.071350
0.646925 0.074049
0.627808 0.076635
0.608489 0.079072
0.588999 0.081346
0.569368 0.083545
0.549627 0.085628
0.529808 0.087549
0.509941 0.089253
0.490059 0.090748
0.470192 0.092280
0.450373 0.093704
0.430632 0.094840
0.411001 0.095512
0.391511 0.095604
0.372192 0.095542
0.353075 0.095446
0.334190 0.095308
0.315568 0.095131
0.297237 0.094903
0.279227 0.094000
0.261566 0.092511
0.244282 0.090927
0.227403 0.089095
0.210954 0.086995
0.194962 0.084726
0.179453 0.082216
0.164451 0.079478
0.149979 0.076575
0.136061 0.073470
0.122718 0.070158
0.109971 0.066738
0.097842 0.063285
0.086348 0.059711
0.075508 0.056002
0.065340 0.052216
0.055859 0.048355
0.047080 0.044434
0.039017 0.040541
0.031683 0.036646
0.025090 0.032746
0.019248 0.029069
0.014165 0.025079
0.009851 0.020092
0.006312 0.014105
0.003554 0.008481
0.001581 0.004057
0.000395 0.001153
0.000000 -0.000124
0.000395 -0.000680
0.001581 -0.002319
0.003554 -0.004913
0.006312 -0.008144
0.009851 -0.011513
0.014165 -0.014210
0.019248 -0.016330
0.025090 -0.018067
0.031683 -0.019665
0.039017 -0.021148
0.047080 -0.022406
0.055859 -0.023396
0.065340 -0.024213
0.075508 -0.024828
0.086348 -0.025338
0.097842 -0.025636
0.109971 -0.025602
0.122718 -0.025534
0.136061 -0.025437
0.149979 -0.025311
0.164451 -0.025006
0.179453 -0.024446
0.194962 -0.023768
0.210954 -0.023052
0.227403 -0.022174
0.244282 -0.021233
0.261566 -0.020326
0.279227 -0.019410
0.297237 -0.018491
0.315568 -0.017570
0.334190 -0.016642
0.353075 -0.015717
0.372192 -0.014804
0.391511 -0.013913
0.411001 -0.013057
0.430632 -0.012233
0.450373 -0.011434
0.470192 -0.010654
0.490059 -0.009877
0.509941 -0.009095
0.529808 -0.008314
0.549627 -0.007534
0.569368 -0.006782
0.588999 -0.006076
0.608489 -0.005407
0.627808 -0.004751
0.646925 -0.004120
0.665810 -0.003543
0.684432 -0.003017
0.702763 -0.002546
0.720773 -0.002123
0.738434 -0.001738
0.755718 -0.001391
0.772597 -0.001091
0.789046 -0.000838
0.805038 -0.000631
0.820547 -0.000464
0.835549 -0.000329
0.850021 -0.000221
0.863939 -0.000142
0.877282 -0.000088
0.890029 -0.000055
0.902158 -0.000045
0.913652 -0.000050
0.924492 -0.000072
0.934660 -0.000116
0.944141 -0.000184
0.952920 -0.000276
0.960983 -0.000382
0.968317 -0.000493
0.974910 -0.000606
0.980752 -0.000722
0.985835 -0.000833
0.990149 -0.000933
0.993688 -0.001021
0.996446 -0.001093
0.998419 -0.001144
0.999605 -0.001175
1.000000 0.000000
