e63_naca4412_morph_rR_0.60
1.000000 0.000988
0.999605 0.001112
0.998419 0.001484
0.996446 0.002106
0.993688 0.002984
0.990149 0.004108
0.985835 0.005465
0.980752 0.007047
0.974910 0.008804
0.968317 0.010726
0.960983 0.012787
0.952920 0.014966
0.944141 0.017262
0.934660 0.019679
0.924492 0.022200
0.913652 0.024810
0.902158 0.027486
0.890029 0.030217
0.877282 0.033021
0.863939 0.035887
0.850021 0.038798
0.835549 0.041738
0.820547 0.044684
0.805038 0.047616
0.789046 0.050522
0.772597 0.053414
0.755718 0.056283
0.738434 0.059108
0.720773 0.061872
0.702763 0.064561
0.684432 0.067182
0.665810 0.069757
0.646925 0.072248
0.627808 0.074627
0.608489 0.076862
0.588999 0.078939
0.569368 0.080937
0.549627 0.082813
0.529808 0.084534
0.509941 0.086052
0.490059 0.087371
0.470192 0.088707
0.450373 0.089909
0.430632 0.090851
0.411001 0.091401
0.391511 0.091446
0.372192 0.091321
0.353075 0.091153
0.334190 0.090922
0.315568 0.090635
0.297237 0.090284
0.279227 0.089345
0.261566 0.087898
0.244282 0.086345
0.227403 0.084564
0.210954 0.082539
0.194962 0.080350
0.179453 0.077942
0.164451 0.075321
0.149979 0.072544
0.136061 0.069580
0.122718 0.066427
0.109971 0.063167
0.097842 0.059863
0.086348 0.056444
0.075508 0.052900
0.065340 0.049281
0.055859 0.045590
0.047080 0.041842
0.039017 0.038113
0.031683 0.034379
0.025090 0.030642
0.019248 0.027095
0.014165 0.023292
0.009851 0.018681
0.006312 0.013250
0.003554 0.008201
0.001581 0.004237
0.000395 0.001414
0.000000 -0.000339
0.000395 -0.000831
0.001581 -0.002282
0.003554 -0.004563
0.006312 -0.007304
0.009851 -0.010130
0.014165 -0.012388
0.019248 -0.014144
0.025090 -0.015532
0.031683 -0.016773
0.039017 -0.017904
0.047080 -0.018814
0.055859 -0.019480
0.065340 -0.019985
0.075508 -0.020300
0.086348 -0.020514
0.097842 -0.020536
0.109971 -0.020268
0.122718 -0.019961
0.136061 -0.019621
0.149979 -0.019249
0.164451 -0.018724
0.179453 -0.017981
0.194962 -0.017139
0.210954 -0.016265
0.227403 -0.015255
0.244282 -0.014197
0.261566 -0.013173
0.279227 -0.012146
0.297237 -0.011124
0.315568 -0.010108
0.334190 -0.009094
0.353075 -0.008097
0.372192 -0.007120
0.391511 -0.006175
0.411001 -0.005274
0.430632 -0.004412
0.450373 -0.003587
0.470192 -0.002799
0.490059 -0.002026
0.509941 -0.001268
0.529808 -0.000534
0.549627 0.000193
0.569368 0.000871
0.588999 0.001465
0.608489 0.002023
0.627808 0.002569
0.646925 0.003084
0.665810 0.003511
0.684432 0.003873
0.702763 0.004182
0.720773 0.004424
0.738434 0.004617
0.755718 0.004766
0.772597 0.004855
0.789046 0.004889
0.805038 0.004870
0.820547 0.004799
0.835549 0.004689
0.850021 0.004546
0.863939 0.004366
0.877282 0.004154
0.890029 0.003915
0.902158 0.003647
0.913652 0.003359
0.924492 0.003052
0.934660 0.002720
0.944141 0.002364
0.952920 0.001984
0.960983 0.001588
0.968317 0.001193
0.974910 0.000807
0.980752 0.000428
0.985835 0.000079
0.990149 -0.000231
0.993688 -0.000499
0.996446 -0.000712
0.998419 -0.000864
0.999605 -0.000957
1.000000 0.000000
