e63_naca4412_morph_rR_0.40
1.000000 0.000468
0.999605 0.000615
0.998419 0.001059
0.996446 0.001808
0.993688 0.002878
0.990149 0.004256
0.985835 0.005908
0.980752 0.007828
0.974910 0.009893
0.968317 0.012086
0.960983 0.014357
0.952920 0.016665
0.944141 0.019022
0.934660 0.021442
0.924492 0.023906
0.913652 0.026420
0.902158 0.028972
0.890029 0.031545
0.877282 0.034143
0.863939 0.036757
0.850021 0.039376
0.835549 0.041992
0.820547 0.044586
0.805038 0.047142
0.789046 0.049655
0.772597 0.052128
0.755718 0.054558
0.738434 0.056919
0.720773 0.059204
0.702763 0.061406
0.684432 0.063523
0.665810 0.065573
0.646925 0.067518
0.627808 0.069352
0.608489 0.071057
0.588999 0.072619
0.569368 0.074090
0.549627 0.075420
0.529808 0.076618
0.509941 0.077646
0.490059 0.078504
0.470192 0.079325
0.450373 0.079945
0.430632 0.080376
0.411001 0.080607
0.391511 0.080526
0.372192 0.080236
0.353075 0.079881
0.334190 0.079403
0.315568 0.078827
0.297237 0.078156
0.279227 0.077123
0.261566 0.075786
0.244282 0.074313
0.227403 0.072667
0.210954 0.070838
0.194962 0.068861
0.179453 0.066719
0.164451 0.064403
0.149979 0.061958
0.136061 0.059366
0.122718 0.056628
0.109971 0.053789
0.097842 0.050875
0.086348 0.047866
0.075508 0.044756
0.065340 0.041575
0.055859 0.038331
0.047080 0.035035
0.039017 0.031736
0.031683 0.028427
0.025090 0.025115
0.019248 0.021913
0.014165 0.018602
0.009851 0.014974
0.006312 0.011003
0.003554 0.007464
0.001581 0.004708
0.000395 0.002100
0.000000 -0.000903
0.000395 -0.001226
0.001581 -0.002185
0.003554 -0.003643
0.006312 -0.005101
0.009851 -0.006499
0.014165 -0.007603
0.019248 -0.008403
0.025090 -0.008875
0.031683 -0.009179
0.039017 -0.009387
0.047080 -0.009383
0.055859 -0.009199
0.065340 -0.008884
0.075508 -0.008412
0.086348 -0.007848
0.097842 -0.007144
0.109971 -0.006259
0.122718 -0.005327
0.136061 -0.004348
0.149979 -0.003330
0.164451 -0.002226
0.179453 -0.001005
0.194962 0.000269
0.210954 0.001558
0.227403 0.002913
0.244282 0.004277
0.261566 0.005610
0.279227 0.006929
0.297237 0.008221
0.315568 0.009487
0.334190 0.010726
0.353075 0.011914
0.372192 0.013057
0.391511 0.014146
0.411001 0.015161
0.430632 0.016123
0.450373 0.017018
0.470192 0.017828
0.490059 0.018589
0.509941 0.019284
0.529808 0.019896
0.549627 0.020485
0.569368 0.020966
0.588999 0.021269
0.608489 0.021533
0.627808 0.021791
0.646925 0.022002
0.665810 0.022034
0.684432 0.021965
0.702763 0.021848
0.720773 0.021616
0.738434 0.021304
0.755718 0.020934
0.772597 0.020467
0.789046 0.019925
0.805038 0.019316
0.820547 0.018621
0.835549 0.017867
0.850021 0.017065
0.863939 0.016202
0.877282 0.015291
0.890029 0.014340
0.902158 0.013343
0.913652 0.012312
0.924492 0.011255
0.934660 0.010169
0.944141 0.009056
0.952920 0.007918
0.960983 0.006760
0.968317 0.005619
0.974910 0.004517
0.980752 0.003449
0.985835 0.002472
0.990149 0.001613
0.993688 0.000872
0.996446 0.000288
0.998419 -0.000130
0.999605 -0.000383
1.000000 0.000000
