e63_naca4412_morph_rR_0.50
1.000000 0.000728
0.999605 0.000864
0.998419 0.001271
0.996446 0.001957
0.993688 0.002931
0.990149 0.004182
0.985835 0.005687
0.980752 0.007437
0.974910 0.009349
0.968317 0.011406
0.960983 0.013572
0.952920 0.015815
0.944141 0.018142
0.934660 0.020561
0.924492 0.023053
0.913652 0.025615
0.902158 0.028229
0.890029 0.030881
0.877282 0.033582
0.863939 0.036322
0.850021 0.039087
0.835549 0.041865
0.820547 0.044635
0.805038 0.047379
0.789046 0.050089
0.772597 0.052771
0.755718 0.055421
0.738434 0.058013
0.720773 0.060538
0.702763 0.062984
0.684432 0.065353
0.665810 0.067665
0.646925 0.069883
0.627808 0.071990
0.608489 0.073959
0.588999 0.075779
0.569368 0.077514
0.549627 0.079116
0.529808 0.080576
0.509941 0.081849
0.490059 0.082937
0.470192 0.084016
0.450373 0.084927
0.430632 0.085614
0.411001 0.086004
0.391511 0.085986
0.372192 0.085778
0.353075 0.085517
0.334190 0.085162
0.315568 0.084731
0.297237 0.084220
0.279227 0.083234
0.261566 0.081842
0.244282 0.080329
0.227403 0.078616
0.210954 0.076689
0.194962 0.074606
0.179453 0.072330
0.164451 0.069862
0.149979 0.067251
0.136061 0.064473
0.122718 0.061528
0.109971 0.058478
0.097842 0.055369
0.086348 0.052155
0.075508 0.048828
0.065340 0.045428
0.055859 0.041961
0.047080 0.038439
0.039017 0.034925
0.031683 0.031403
0.025090 0.027878
0.019248 0.024504
0.014165 0.020947
0.009851 0.016828
0.006312 0.012126
0.003554 0.007832
0.001581 0.004472
0.000395 0.001757
0.000000 -0.000621
0.000395 -0.001028
0.001581 -0.002234
0.003554 -0.004103
0.006312 -0.006203
0.009851 -0.008314
0.014165 -0.009995
0.019248 -0.011273
0.025090 -0.012204
0.031683 -0.012976
0.039017 -0.013645
0.047080 -0.014098
0.055859 -0.014340
0.065340 -0.014435
0.075508 -0.014356
0.086348 -0.014181
0.097842 -0.013840
0.109971 -0.013263
0.122718 -0.012644
0.136061 -0.011984
0.149979 -0.011289
0.164451 -0.010475
0.179453 -0.009493
0.194962 -0.008435
0.210954 -0.007353
0.227403 -0.006171
0.244282 -0.004960
0.261566 -0.003781
0.279227 -0.002608
0.297237 -0.001452
0.315568 -0.000311
0.334190 0.000816
0.353075 0.001909
0.372192 0.002968
0.391511 0.003985
0.411001 0.004944
0.430632 0.005855
0.450373 0.006715
0.470192 0.007514
0.490059 0.008281
0.509941 0.009008
0.529808 0.009681
0.549627 0.010339
0.569368 0.010919
0.588999 0.011367
0.608489 0.011778
0.627808 0.012180
0.646925 0.012543
0.665810 0.012772
0.684432 0.012919
0.702763 0.013015
0.720773 0.013020
0.738434 0.012961
0.755718 0.012850
0.772597 0.012661
0.789046 0.012407
0.805038 0.012093
0.820547 0.011710
0.835549 0.011278
0.850021 0.010806
0.863939 0.010284
0.877282 0.009723
0.890029 0.009128
0.902158 0.008495
0.913652 0.007835
0.924492 0.007154
0.934660 0.006445
0.944141 0.005710
0.952920 0.004951
0.960983 0.004174
0.968317 0.003406
0.974910 0.002662
0.980752 0.001939
0.985835 0.001276
0.990149 0.000691
0.993688 0.000187
0.996446 -0.000212
0.998419 -0.000497
0.999605 -0.000670
1.000000 0.000000
